GEO.id,GEO.id2,GEO.display-label,HC02_VC01,HC03_VC01,HC04_VC01,HC02_VC02,HC03_VC02,HC04_VC02,HC02_VC03,HC03_VC03,HC04_VC03,HC02_VC04,HC03_VC04,HC04_VC04,HC02_VC05,HC03_VC05,HC04_VC05,HC02_VC06,HC03_VC06,HC04_VC06,HC02_VC07,HC03_VC07,HC04_VC07,HC02_VC08,HC03_VC08,HC04_VC08,HC02_VC09,HC03_VC09,HC04_VC09,HC02_VC10,HC03_VC10,HC04_VC10,HC02_VC11,HC03_VC11,HC04_VC11,HC02_VC12,HC03_VC12,HC04_VC12,HC02_VC13,HC03_VC13,HC04_VC13,HC02_VC14,HC03_VC14,HC04_VC14,HC02_VC15,HC03_VC15,HC04_VC15,HC02_VC16,HC03_VC16,HC04_VC16,HC02_VC17,HC03_VC17,HC04_VC17,HC02_VC18,HC03_VC18,HC04_VC18,HC02_VC19,HC03_VC19,HC04_VC19,HC02_VC20,HC03_VC20,HC04_VC20,HC02_VC21,HC03_VC21,HC04_VC21,HC02_VC22,HC03_VC22,HC04_VC22,HC02_VC23,HC03_VC23,HC04_VC23,HC02_VC25,HC03_VC25,HC04_VC25,HC02_VC26,HC03_VC26,HC04_VC26,HC02_VC27,HC03_VC27,HC04_VC27,HC02_VC28,HC03_VC28,HC04_VC28,HC02_VC29,HC03_VC29,HC04_VC29,HC02_VC30,HC03_VC30,HC04_VC30,HC02_VC31,HC03_VC31,HC04_VC31,HC02_VC32,HC03_VC32,HC04_VC32,HC02_VC33,HC03_VC33,HC04_VC33,HC02_VC34,HC03_VC34,HC04_VC34,HC02_VC35,HC03_VC35,HC04_VC35
1400000US51059470200,51059470200,"Census Tract 4702, Fairfax County, Virginia",0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),(X),(X),(X),0,0,(X),(X),(X),(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X)
1400000US51059470300,51059470300,"Census Tract 4703, Fairfax County, Virginia",3126,32,1.0,824,0,0.0,824,0,0.0,782,0,0.0,42,0,0.0,213,0,0.0,211,0,0.0,2,0,0.0,640,0,0.0,600,0,0.0,40,0,0.0,527,0,0.0,2748,21,0.8,378,11,2.9,289,32,11.1,111,6,5.4,7667,(X),(X),178,26,14.6,3569,(X),(X),106,0,0.0,83,0,0.0,51,0,0.0,32,0,0.0,10,(X),(X),32,(X),(X),46,(X),(X),0,(X),(X),0,(X),(X),54,(X),(X),61,(X),(X),66,(X),(X),0,(X),(X),0,(X),(X),66,(X),(X)
1400000US51059470400,51059470400,"Census Tract 4704, Fairfax County, Virginia",4744,70,1.5,1285,5,0.4,1285,5,0.4,1206,0,0.0,54,5,9.3,333,0,0.0,333,0,0.0,0,0,(X),987,5,0.5,908,0,0.0,54,5,9.3,731,5,0.7,4034,54,1.3,710,16,2.3,457,43,9.4,172,15,8.7,6007,(X),(X),285,28,9.8,8254,(X),(X),140,5,3.6,136,5,3.7,43,5,11.6,93,0,0.0,54,(X),(X),83,(X),(X),89,(X),(X),5,(X),(X),5,(X),(X),116,(X),(X),138,(X),(X),164,(X),(X),12,(X),(X),12,(X),(X),181,(X),(X)
1400000US51059470500,51059470500,"Census Tract 4705, Fairfax County, Virginia",5113,82,1.6,1173,0,0.0,1173,0,0.0,1062,0,0.0,104,0,0.0,322,0,0.0,299,0,0.0,23,0,0.0,910,0,0.0,808,0,0.0,95,0,0.0,822,27,3.3,4257,26,0.6,856,56,6.5,833,55,6.6,315,10,3.2,7910,(X),(X),518,45,8.7,3367,(X),(X),238,21,8.8,224,16,7.1,42,0,0.0,182,16,8.8,45,(X),(X),116,(X),(X),116,(X),(X),8,(X),(X),8,(X),(X),176,(X),(X),212,(X),(X),218,(X),(X),26,(X),(X),18,(X),(X),241,(X),(X)
1400000US51059470600,51059470600,"Census Tract 4706, Fairfax County, Virginia",2367,74,3.1,554,0,0.0,554,0,0.0,500,0,0.0,32,0,0.0,213,0,0.0,192,0,0.0,16,0,0.0,373,0,0.0,328,0,0.0,23,0,0.0,458,40,8.7,2120,65,3.1,247,9,3.6,424,74,17.5,158,0,0.0,(X),(X),(X),266,74,27.8,4965,(X),(X),193,40,20.7,180,27,15.0,31,0,0.0,149,27,18.1,35,(X),(X),97,(X),(X),97,(X),(X),0,(X),(X),0,(X),(X),122,(X),(X),203,(X),(X),216,(X),(X),55,(X),(X),31,(X),(X),267,(X),(X)
1400000US51059470700,51059470700,"Census Tract 4707, Fairfax County, Virginia",4926,128,2.6,1282,43,3.4,1282,43,3.4,1151,15,1.3,115,28,24.3,325,0,0.0,308,0,0.0,17,0,0.0,1011,43,4.3,892,15,1.7,103,28,27.2,773,16,2.1,4338,53,1.2,588,75,12.8,647,60,9.3,286,24,8.4,3879,(X),(X),361,36,10.0,3942,(X),(X),181,7,3.9,174,0,0.0,33,0,0.0,141,0,0.0,44,(X),(X),154,(X),(X),166,(X),(X),53,(X),(X),53,(X),(X),243,(X),(X),303,(X),(X),308,(X),(X),64,(X),(X),64,(X),(X),308,(X),(X)
1400000US51059470800,51059470800,"Census Tract 4708, Fairfax County, Virginia",2796,79,2.8,721,8,1.1,721,8,1.1,709,8,1.1,7,0,0.0,226,0,0.0,226,0,0.0,0,0,(X),530,8,1.5,518,8,1.5,7,0,0.0,450,12,2.7,2386,35,1.5,410,44,10.7,304,53,17.4,126,23,18.3,5517,(X),(X),178,30,16.9,4243,(X),(X),126,12,9.5,102,12,11.8,25,6,24.0,77,6,7.8,55,(X),(X),96,(X),(X),104,(X),(X),8,(X),(X),8,(X),(X),104,(X),(X),104,(X),(X),104,(X),(X),8,(X),(X),8,(X),(X),119,(X),(X)
1400000US51059470900,51059470900,"Census Tract 4709, Fairfax County, Virginia",6174,135,2.2,1497,7,0.5,1497,7,0.5,1338,7,0.5,136,0,0.0,534,0,0.0,515,0,0.0,7,0,0.0,1101,7,0.6,949,7,0.7,129,0,0.0,890,28,3.1,5580,118,2.1,594,17,2.9,1023,73,7.1,424,6,1.4,8667,(X),(X),599,67,11.2,3216,(X),(X),289,9,3.1,289,9,3.1,64,0,0.0,225,9,4.0,65,(X),(X),147,(X),(X),172,(X),(X),7,(X),(X),7,(X),(X),179,(X),(X),248,(X),(X),264,(X),(X),19,(X),(X),13,(X),(X),383,(X),(X)
1400000US51059471000,51059471000,"Census Tract 4710, Fairfax County, Virginia",1758,19,1.1,272,0,0.0,272,0,0.0,234,0,0.0,38,0,0.0,89,0,0.0,89,0,0.0,0,0,(X),203,0,0.0,165,0,0.0,38,0,0.0,226,0,0.0,1586,19,1.2,172,0,0.0,465,19,4.1,185,6,3.2,6417,(X),(X),280,13,4.6,7285,(X),(X),57,0,0.0,57,0,0.0,15,0,0.0,42,0,0.0,19,(X),(X),19,(X),(X),19,(X),(X),0,(X),(X),0,(X),(X),37,(X),(X),43,(X),(X),43,(X),(X),0,(X),(X),0,(X),(X),57,(X),(X)
1400000US51059471100,51059471100,"Census Tract 4711, Fairfax County, Virginia",6475,151,2.3,1381,43,3.1,1381,43,3.1,1100,35,3.2,234,0,0.0,422,8,1.9,399,8,2.0,23,0,0.0,1022,43,4.2,764,35,4.6,211,0,0.0,736,21,2.9,5358,109,2.0,1117,42,3.8,1179,50,4.2,605,16,2.6,7788,(X),(X),574,34,5.9,4797,(X),(X),161,10,6.2,151,0,0.0,21,0,0.0,130,0,0.0,75,(X),(X),319,(X),(X),335,(X),(X),80,(X),(X),80,(X),(X),432,(X),(X),432,(X),(X),566,(X),(X),189,(X),(X),181,(X),(X),656,(X),(X)
1400000US51059471200,51059471200,"Census Tract 4712, Fairfax County, Virginia",6224,345,5.5,874,88,10.1,874,88,10.1,738,49,6.6,126,29,23.0,316,18,5.7,290,10,3.4,26,8,30.8,602,70,11.6,492,39,7.9,100,21,21.0,554,46,8.3,4579,198,4.3,1645,147,8.9,2428,136,5.6,1141,41,3.6,6012,(X),(X),1287,95,7.4,4217,(X),(X),272,27,9.9,242,27,11.2,51,7,13.7,191,20,10.5,167,(X),(X),539,(X),(X),591,(X),(X),184,(X),(X),137,(X),(X),635,(X),(X),809,(X),(X),843,(X),(X),248,(X),(X),194,(X),(X),843,(X),(X)
1400000US51059471300,51059471300,"Census Tract 4713, Fairfax County, Virginia",8657,626,7.2,1426,168,11.8,1418,160,11.3,1131,98,8.7,247,62,25.1,611,66,10.8,544,44,8.1,40,22,55.0,887,94,10.6,667,54,8.1,207,40,19.3,651,13,2.0,6126,216,3.5,2531,410,16.2,2639,240,9.1,1367,138,10.1,6844,(X),(X),1272,102,8.0,5434,(X),(X),168,0,0.0,162,0,0.0,10,0,0.0,152,0,0.0,386,(X),(X),755,(X),(X),822,(X),(X),201,(X),(X),127,(X),(X),897,(X),(X),1038,(X),(X),1233,(X),(X),320,(X),(X),214,(X),(X),1291,(X),(X)
1400000US51059471400,51059471400,"Census Tract 4714, Fairfax County, Virginia",6967,285,4.1,1664,59,3.5,1664,59,3.5,1445,37,2.6,173,15,8.7,610,47,7.7,559,37,6.6,51,10,19.6,1128,12,1.1,954,0,0.0,128,5,3.9,510,28,5.5,5524,111,2.0,1443,174,12.1,1314,132,10.0,616,41,6.7,8000,(X),(X),698,91,13.0,5223,(X),(X),142,17,12.0,103,5,4.9,33,0,0.0,70,5,7.1,117,(X),(X),405,(X),(X),418,(X),(X),127,(X),(X),67,(X),(X),619,(X),(X),934,(X),(X),1099,(X),(X),345,(X),(X),205,(X),(X),1503,(X),(X)
1400000US51059480100,51059480100,"Census Tract 4801, Fairfax County, Virginia",4076,63,1.5,1160,0,0.0,1160,0,0.0,1111,0,0.0,32,0,0.0,270,0,0.0,270,0,0.0,0,0,(X),917,0,0.0,868,0,0.0,32,0,0.0,349,12,3.4,3801,51,1.3,275,12,4.4,317,53,16.7,130,14,10.8,5550,(X),(X),187,39,20.9,4985,(X),(X),89,7,7.9,78,7,9.0,18,0,0.0,60,7,11.7,38,(X),(X),114,(X),(X),128,(X),(X),11,(X),(X),11,(X),(X),168,(X),(X),174,(X),(X),174,(X),(X),31,(X),(X),31,(X),(X),184,(X),(X)
1400000US51059480200,51059480200,"Census Tract 4802, Fairfax County, Virginia",8336,407,4.9,1588,68,4.3,1584,64,4.0,1436,48,3.3,110,16,14.5,372,6,1.6,372,6,1.6,0,0,(X),1304,58,4.4,1156,42,3.6,110,16,14.5,1145,33,2.9,6909,185,2.7,1427,222,15.6,2093,163,7.8,1003,67,6.7,8296,(X),(X),1090,96,8.8,6803,(X),(X),308,14,4.5,298,14,4.7,52,0,0.0,246,14,5.7,330,(X),(X),479,(X),(X),563,(X),(X),118,(X),(X),102,(X),(X),571,(X),(X),603,(X),(X),609,(X),(X),127,(X),(X),111,(X),(X),616,(X),(X)
1400000US51059480300,51059480300,"Census Tract 4803, Fairfax County, Virginia",6548,143,2.2,1917,34,1.8,1915,32,1.7,1820,21,1.2,50,11,22.0,499,9,1.8,499,9,1.8,0,0,(X),1528,23,1.5,1433,12,0.8,50,11,22.0,659,22,3.3,5965,100,1.7,583,43,7.4,400,39,9.8,187,32,17.1,6666,(X),(X),213,7,3.3,6571,(X),(X),92,0,0.0,89,0,0.0,29,0,0.0,60,0,0.0,89,(X),(X),143,(X),(X),151,(X),(X),34,(X),(X),25,(X),(X),166,(X),(X),201,(X),(X),238,(X),(X),55,(X),(X),39,(X),(X),338,(X),(X)
1400000US51059480400,51059480400,"Census Tract 4804, Fairfax County, Virginia",9746,124,1.3,3096,55,1.8,3096,55,1.8,2967,37,1.2,119,18,15.1,887,0,0.0,884,0,0.0,3,0,0.0,2393,55,2.3,2267,37,1.6,116,18,15.5,619,0,0.0,9132,95,1.0,614,29,4.7,340,30,8.8,160,0,0.0,(X),(X),(X),180,30,16.7,8397,(X),(X),56,0,0.0,56,0,0.0,17,0,0.0,39,0,0.0,56,(X),(X),195,(X),(X),195,(X),(X),84,(X),(X),76,(X),(X),206,(X),(X),215,(X),(X),229,(X),(X),84,(X),(X),76,(X),(X),282,(X),(X)
1400000US51059480500,51059480500,"Census Tract 4805, Fairfax County, Virginia",18090,395,2.2,5602,95,1.7,5602,95,1.7,5058,69,1.4,400,26,6.5,1654,15,0.9,1561,15,1.0,63,0,0.0,4222,80,1.9,3760,54,1.4,348,26,7.5,383,34,8.9,16522,154,0.9,1568,241,15.4,1903,151,7.9,799,50,6.3,5536,(X),(X),1104,101,9.1,6055,(X),(X),38,0,0.0,38,0,0.0,32,0,0.0,6,0,0.0,209,(X),(X),559,(X),(X),559,(X),(X),179,(X),(X),154,(X),(X),683,(X),(X),777,(X),(X),817,(X),(X),261,(X),(X),225,(X),(X),918,(X),(X)
1400000US51059480800,51059480800,"Census Tract 4808, Fairfax County, Virginia",8080,311,3.8,2153,93,4.3,2144,93,4.3,1738,36,2.1,309,0,0.0,746,36,4.8,613,0,0.0,66,0,0.0,1504,57,3.8,1224,36,2.9,250,0,0.0,327,15,4.6,6256,105,1.7,1824,206,11.3,1137,138,12.1,751,71,9.5,6579,(X),(X),386,67,17.4,6600,(X),(X),73,15,20.5,73,15,20.5,17,0,0.0,56,15,26.8,103,(X),(X),337,(X),(X),385,(X),(X),93,(X),(X),57,(X),(X),516,(X),(X),607,(X),(X),681,(X),(X),145,(X),(X),84,(X),(X),814,(X),(X)
1400000US51059480900,51059480900,"Census Tract 4809, Fairfax County, Virginia",13456,1430,10.6,3556,457,12.9,3508,420,12.0,2617,267,10.2,650,78,12.0,1423,184,12.9,1091,143,13.1,224,18,8.0,2370,243,10.3,1758,124,7.1,462,60,13.0,508,31,6.1,9251,639,6.9,4205,791,18.8,2591,556,21.5,1525,345,22.6,6656,(X),(X),1066,211,19.8,5591,(X),(X),173,0,0.0,165,0,0.0,52,0,0.0,113,0,0.0,578,(X),(X),1768,(X),(X),1811,(X),(X),571,(X),(X),350,(X),(X),2115,(X),(X),2935,(X),(X),3019,(X),(X),1002,(X),(X),694,(X),(X),3352,(X),(X)
1400000US51059481000,51059481000,"Census Tract 4810, Fairfax County, Virginia",3919,96,2.4,1161,30,2.6,1161,30,2.6,925,17,1.8,205,13,6.3,447,10,2.2,341,10,2.9,85,0,0.0,781,20,2.6,631,7,1.1,140,13,9.3,132,0,0.0,2984,70,2.3,935,26,2.8,584,34,5.8,338,0,0.0,(X),(X),(X),246,34,13.8,7197,(X),(X),30,0,0.0,26,0,0.0,6,0,0.0,20,0,0.0,35,(X),(X),143,(X),(X),143,(X),(X),51,(X),(X),27,(X),(X),394,(X),(X),650,(X),(X),722,(X),(X),326,(X),(X),202,(X),(X),804,(X),(X)
1400000US51059481100,51059481100,"Census Tract 4811, Fairfax County, Virginia",16467,521,3.2,4926,214,4.3,4926,214,4.3,4253,139,3.3,462,75,16.2,1806,116,6.4,1669,81,4.9,95,35,36.8,3462,130,3.8,2881,76,2.6,412,54,13.1,402,23,5.7,14123,298,2.1,2344,223,9.5,1648,95,5.8,849,43,5.1,6598,(X),(X),799,52,6.5,5769,(X),(X),132,6,4.5,126,0,0.0,20,0,0.0,106,0,0.0,152,(X),(X),570,(X),(X),578,(X),(X),214,(X),(X),130,(X),(X),668,(X),(X),1033,(X),(X),1041,(X),(X),385,(X),(X),261,(X),(X),1115,(X),(X)
1400000US51059481200,51059481200,"Census Tract 4812, Fairfax County, Virginia",7668,647,8.4,2278,269,11.8,2278,269,11.8,1821,95,5.2,396,150,37.9,792,120,15.2,644,39,6.1,132,65,49.2,1617,154,9.5,1285,61,4.7,287,85,29.6,259,37,14.3,5957,434,7.3,1711,213,12.4,840,181,21.5,445,98,22.0,5871,(X),(X),395,83,21.0,7405,(X),(X),61,10,16.4,19,10,52.6,0,0,(X),19,10,52.6,404,(X),(X),1012,(X),(X),1091,(X),(X),436,(X),(X),264,(X),(X),1282,(X),(X),1644,(X),(X),1722,(X),(X),685,(X),(X),443,(X),(X),1928,(X),(X)
1400000US51059481400,51059481400,"Census Tract 4814, Fairfax County, Virginia",6288,185,2.9,1290,0,0.0,1290,0,0.0,1133,0,0.0,149,0,0.0,423,0,0.0,405,0,0.0,16,0,0.0,930,0,0.0,791,0,0.0,133,0,0.0,689,100,14.5,5868,173,2.9,420,12,2.9,1219,123,10.1,466,26,5.6,4485,(X),(X),753,97,12.9,4492,(X),(X),211,58,27.5,211,58,27.5,29,0,0.0,182,58,31.9,51,(X),(X),300,(X),(X),330,(X),(X),32,(X),(X),27,(X),(X),483,(X),(X),577,(X),(X),587,(X),(X),107,(X),(X),91,(X),(X),587,(X),(X)
1400000US51059481500,51059481500,"Census Tract 4815, Fairfax County, Virginia",2112,41,1.9,483,17,3.5,483,17,3.5,474,11,2.3,3,0,0.0,151,5,3.3,151,5,3.3,0,0,(X),349,12,3.4,340,6,1.8,3,0,0.0,162,0,0.0,2040,36,1.8,72,5,6.9,130,9,6.9,67,6,9.0,3667,(X),(X),63,3,4.8,8067,(X),(X),22,0,0.0,15,0,0.0,0,0,(X),15,0,0.0,3,(X),(X),41,(X),(X),47,(X),(X),17,(X),(X),12,(X),(X),65,(X),(X),65,(X),(X),65,(X),(X),17,(X),(X),12,(X),(X),65,(X),(X)
1400000US51059481600,51059481600,"Census Tract 4816, Fairfax County, Virginia",3083,35,1.1,900,13,1.4,900,13,1.4,845,0,0.0,26,13,50.0,234,0,0.0,223,0,0.0,6,0,0.0,730,13,1.8,683,0,0.0,23,13,56.5,233,0,0.0,2939,35,1.2,144,0,0.0,142,17,12.0,46,0,0.0,(X),(X),(X),96,17,17.7,5418,(X),(X),25,0,0.0,18,0,0.0,6,0,0.0,12,0,0.0,35,(X),(X),35,(X),(X),35,(X),(X),13,(X),(X),13,(X),(X),67,(X),(X),100,(X),(X),124,(X),(X),48,(X),(X),45,(X),(X),162,(X),(X)
1400000US51059481700,51059481700,"Census Tract 4817, Fairfax County, Virginia",9722,197,2.0,2424,59,2.4,2424,59,2.4,2186,59,2.7,181,0,0.0,705,17,2.4,676,17,2.5,20,0,0.0,1804,59,3.3,1595,59,3.7,161,0,0.0,419,0,0.0,9162,149,1.6,560,48,8.6,1469,87,5.9,733,39,5.3,6308,(X),(X),736,48,6.5,3042,(X),(X),72,0,0.0,72,0,0.0,0,0,(X),72,0,0.0,126,(X),(X),279,(X),(X),279,(X),(X),82,(X),(X),82,(X),(X),368,(X),(X),403,(X),(X),477,(X),(X),147,(X),(X),117,(X),(X),483,(X),(X)
1400000US51059481900,51059481900,"Census Tract 4819, Fairfax County, Virginia",5376,339,6.3,1470,174,11.8,1470,174,11.8,1000,10,1.0,347,61,17.6,458,23,5.0,369,10,2.7,89,13,14.6,1097,159,14.5,696,0,0.0,278,56,20.1,330,22,6.7,4560,295,6.5,816,44,5.4,999,59,5.9,479,19,4.0,3142,(X),(X),520,40,7.7,6150,(X),(X),152,22,14.5,134,22,16.4,28,0,0.0,106,22,20.8,219,(X),(X),624,(X),(X),653,(X),(X),329,(X),(X),284,(X),(X),794,(X),(X),906,(X),(X),1009,(X),(X),433,(X),(X),358,(X),(X),1128,(X),(X)
1400000US51059482000,51059482000,"Census Tract 4820, Fairfax County, Virginia",8233,57,0.7,1999,0,0.0,1989,0,0.0,1763,0,0.0,190,0,0.0,822,0,0.0,786,0,0.0,27,0,0.0,1366,0,0.0,1167,0,0.0,163,0,0.0,428,9,2.1,7918,29,0.4,315,28,8.9,1464,41,2.8,729,0,0.0,(X),(X),(X),735,41,5.6,4641,(X),(X),208,9,4.3,185,9,4.9,52,0,0.0,133,9,6.8,36,(X),(X),89,(X),(X),89,(X),(X),0,(X),(X),0,(X),(X),107,(X),(X),116,(X),(X),130,(X),(X),16,(X),(X),16,(X),(X),135,(X),(X)
1400000US51059482100,51059482100,"Census Tract 4821, Fairfax County, Virginia",3057,110,3.6,548,10,1.8,546,10,1.8,322,10,3.1,139,0,0.0,191,10,5.2,118,10,8.5,24,0,0.0,383,0,0.0,212,0,0.0,127,0,0.0,283,0,0.0,2577,67,2.6,480,43,9.0,995,88,8.8,526,48,9.1,5206,(X),(X),469,40,8.5,4985,(X),(X),120,0,0.0,106,0,0.0,13,0,0.0,93,0,0.0,80,(X),(X),202,(X),(X),207,(X),(X),48,(X),(X),32,(X),(X),224,(X),(X),315,(X),(X),368,(X),(X),91,(X),(X),62,(X),(X),425,(X),(X)
1400000US51059482200,51059482200,"Census Tract 4822, Fairfax County, Virginia",6070,341,5.6,1082,96,8.9,1082,96,8.9,768,38,4.9,291,58,19.9,385,53,13.8,295,11,3.7,90,42,46.7,747,49,6.6,509,27,5.3,215,22,10.2,675,56,8.3,5117,233,4.6,953,108,11.3,1969,142,7.2,919,36,3.9,3772,(X),(X),1050,106,10.1,4278,(X),(X),402,56,13.9,327,48,14.7,48,6,12.5,279,42,15.1,144,(X),(X),598,(X),(X),640,(X),(X),198,(X),(X),122,(X),(X),980,(X),(X),1106,(X),(X),1198,(X),(X),369,(X),(X),269,(X),(X),1229,(X),(X)
1400000US51059482300,51059482300,"Census Tract 4823, Fairfax County, Virginia",12296,525,4.3,2360,137,5.8,2344,121,5.2,1770,90,5.1,410,31,7.6,872,52,6.0,751,52,6.9,77,0,0.0,1600,82,5.1,1147,51,4.4,333,31,9.3,731,9,1.2,10100,229,2.3,2196,296,13.5,3243,237,7.3,1616,139,8.6,5362,(X),(X),1627,98,6.0,3287,(X),(X),253,8,3.2,216,0,0.0,50,0,0.0,166,0,0.0,187,(X),(X),659,(X),(X),696,(X),(X),174,(X),(X),114,(X),(X),851,(X),(X),1057,(X),(X),1123,(X),(X),306,(X),(X),211,(X),(X),1217,(X),(X)
1400000US51059482400,51059482400,"Census Tract 4824, Fairfax County, Virginia",2479,38,1.5,677,12,1.8,677,12,1.8,610,12,2.0,67,0,0.0,230,0,0.0,197,0,0.0,33,0,0.0,477,12,2.5,432,12,2.8,45,0,0.0,188,0,0.0,2348,36,1.5,131,2,1.5,189,9,4.8,72,0,0.0,(X),(X),(X),117,9,7.7,7733,(X),(X),29,0,0.0,29,0,0.0,0,0,(X),29,0,0.0,9,(X),(X),66,(X),(X),66,(X),(X),32,(X),(X),18,(X),(X),86,(X),(X),100,(X),(X),129,(X),(X),47,(X),(X),24,(X),(X),129,(X),(X)
1400000US51059482500,51059482500,"Census Tract 4825, Fairfax County, Virginia",15155,235,1.6,5215,63,1.2,5207,55,1.1,4736,46,1.0,364,9,2.5,1422,12,0.8,1363,12,0.9,49,0,0.0,4054,43,1.1,3618,34,0.9,329,9,2.7,290,0,0.0,13757,144,1.0,1398,91,6.5,872,87,10.0,465,32,6.9,4647,(X),(X),407,55,13.5,5045,(X),(X),22,0,0.0,22,0,0.0,0,0,(X),22,0,0.0,176,(X),(X),303,(X),(X),319,(X),(X),80,(X),(X),68,(X),(X),463,(X),(X),629,(X),(X),692,(X),(X),196,(X),(X),146,(X),(X),720,(X),(X)
1400000US51059482600,51059482600,"Census Tract 4826, Fairfax County, Virginia",11214,78,0.7,3570,7,0.2,3570,7,0.2,3285,0,0.0,257,7,2.7,1099,7,0.6,1052,0,0.0,47,7,14.9,2613,0,0.0,2375,0,0.0,210,0,0.0,397,9,2.3,10411,54,0.5,803,24,3.0,892,60,6.7,456,19,4.2,5584,(X),(X),436,41,9.4,8068,(X),(X),94,9,9.6,79,9,11.4,9,0,0.0,70,9,12.9,50,(X),(X),177,(X),(X),238,(X),(X),62,(X),(X),55,(X),(X),357,(X),(X),525,(X),(X),563,(X),(X),153,(X),(X),116,(X),(X),586,(X),(X)
1400000US51059490100,51059490100,"Census Tract 4901, Fairfax County, Virginia",10360,201,1.9,3248,61,1.9,3234,47,1.5,2843,33,1.2,301,14,4.7,962,8,0.8,872,8,0.9,64,0,0.0,2446,39,1.6,2126,25,1.2,256,14,5.5,505,0,0.0,9761,170,1.7,599,31,5.2,1162,122,10.5,514,88,17.1,6950,(X),(X),648,34,5.2,7265,(X),(X),243,0,0.0,238,0,0.0,59,0,0.0,179,0,0.0,94,(X),(X),210,(X),(X),251,(X),(X),84,(X),(X),76,(X),(X),376,(X),(X),661,(X),(X),759,(X),(X),269,(X),(X),208,(X),(X),890,(X),(X)
1400000US51059490500,51059490500,"Census Tract 4905, Fairfax County, Virginia",8385,265,3.2,2305,78,3.4,2299,72,3.1,2013,20,1.0,263,52,19.8,768,14,1.8,716,0,0.0,45,14,31.1,1717,58,3.4,1476,20,1.4,225,38,16.9,419,8,1.9,7700,219,2.8,685,46,6.7,1238,119,9.6,622,43,6.9,6137,(X),(X),616,76,12.3,3278,(X),(X),83,0,0.0,83,0,0.0,22,0,0.0,61,0,0.0,173,(X),(X),397,(X),(X),412,(X),(X),102,(X),(X),81,(X),(X),490,(X),(X),677,(X),(X),723,(X),(X),212,(X),(X),171,(X),(X),750,(X),(X)
1400000US51059490900,51059490900,"Census Tract 4909, Fairfax County, Virginia",183,0,0.0,39,0,0.0,39,0,0.0,34,0,0.0,3,0,0.0,18,0,0.0,16,0,0.0,2,0,0.0,23,0,0.0,20,0,0.0,1,0,0.0,1,0,0.0,183,0,0.0,0,0,(X),22,0,0.0,18,0,0.0,(X),(X),(X),4,0,0.0,(X),(X),(X),1,0,0.0,1,0,0.0,0,0,(X),1,0,0.0,0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),0,(X),(X),8,(X),(X),5,(X),(X),5,(X),(X),8,(X),(X)
1400000US51059491000,51059491000,"Census Tract 4910, Fairfax County, Virginia",1951,5,0.3,616,0,0.0,616,0,0.0,609,0,0.0,7,0,0.0,99,0,0.0,99,0,0.0,0,0,(X),522,0,0.0,515,0,0.0,7,0,0.0,145,0,0.0,1842,0,0.0,109,5,4.6,15,5,33.3,0,0,(X),(X),(X),(X),15,5,33.3,8660,(X),(X),0,0,(X),0,0,(X),0,0,(X),0,0,(X),5,(X),(X),43,(X),(X),43,(X),(X),12,(X),(X),0,(X),(X),43,(X),(X),48,(X),(X),48,(X),(X),12,(X),(X),0,(X),(X),48,(X),(X)
1400000US51059491100,51059491100,"Census Tract 4911, Fairfax County, Virginia",13566,146,1.1,4527,60,1.3,4500,33,0.7,4066,33,0.8,346,0,0.0,1493,0,0.0,1413,0,0.0,55,0,0.0,3287,33,1.0,2933,33,1.1,291,0,0.0,452,0,0.0,12376,114,0.9,1190,32,2.7,1170,76,6.5,567,37,6.5,6795,(X),(X),603,39,6.5,7351,(X),(X),20,0,0.0,20,0,0.0,0,0,(X),20,0,0.0,117,(X),(X),289,(X),(X),414,(X),(X),192,(X),(X),159,(X),(X),574,(X),(X),850,(X),(X),925,(X),(X),390,(X),(X),317,(X),(X),1135,(X),(X)
1400000US51059491200,51059491200,"Census Tract 4912, Fairfax County, Virginia",7418,216,2.9,1850,52,2.8,1832,34,1.9,1414,8,0.6,384,26,6.8,763,12,1.6,583,0,0.0,171,12,7.0,1187,22,1.9,921,8,0.9,241,14,5.8,126,8,6.3,6605,131,2.0,813,85,10.5,1754,103,5.9,950,40,4.2,6728,(X),(X),804,63,7.8,5060,(X),(X),21,0,0.0,21,0,0.0,21,0,0.0,0,0,(X),159,(X),(X),270,(X),(X),278,(X),(X),67,(X),(X),55,(X),(X),392,(X),(X),482,(X),(X),582,(X),(X),170,(X),(X),95,(X),(X),639,(X),(X)
